,RA,DEC,Field
1430,307.306753602158,0.1076523568701,135
1431,307.317349244656,-0.5627520454221,135
1432,307.339077039627,-0.5661375487495,135
1433,307.379743427005,-0.5360808280178,135
1434,307.474703710272,-0.584454039263,135
1435,307.623060127966,-0.2869432575502,135
1436,307.637330626435,-0.5979880504812,135
1437,307.817535217539,-0.4901511020315,135
1438,307.855915564848,-0.1891538260515,135
1439,307.914279079017,0.1667848075093,135
1440,307.996183588712,0.1591411616601,135
1441,308.004806039129,-0.2750861682985,135
1442,308.007522921462,-1.1045630187746,135
1443,308.035842971964,-0.4262794374577,135
1444,308.118455910739,-0.2829886160334,135
1445,308.265722525957,-0.3777588512299,135
1446,308.320898136281,-0.2828272442792,135
1447,308.4316224072,-0.7654062447455,135
1448,308.462159360743,-0.4210298893331,135
1449,308.532315577052,-1.1285597842154,135
1450,308.532864396094,-0.608716164683,135
1451,308.593993789658,0.4230100130899,135
1452,308.61204613423,-1.1733194289698,135
1453,308.624949134529,-0.2762449834888,135
1454,308.663797351156,0.1425481346169,135
1455,308.719587174474,-0.1253920306777,135
1456,308.756376196165,-0.2771674693218,135
1457,308.777088699324,-0.9390275114074,135
1458,309.740145345328,-16.9345093752461,163
1459,309.800821749445,-16.7484604063968,163
1460,309.916731020692,-17.3059664858511,163
1461,310.073746585853,-17.7985225613722,163
1462,310.167807075336,-16.5103164737302,163
1463,310.184906501736,-17.7334024477978,163
1464,310.436628643372,-17.3897512849935,163
1465,310.514125448915,-16.8297054177063,163
1466,310.669957508891,-17.2251398264006,163
1467,310.733676400473,-17.7386858355415,163
1468,310.764471987483,-17.2025310201465,163
1469,310.850818545135,-16.603622254984,163
1470,310.96785620226,-16.8743763843929,163
1471,310.993389268289,-17.392680744995,163
1472,311.202946644529,-17.2493637181024,163
1473,311.234210813205,-16.7888805876269,163
1474,311.304245451597,-16.8171909199946,163
1475,311.41423785707,-16.6821650260454,163
1476,312.583731902032,5.4891536331446,44
1477,312.656730538011,5.6304972042791,44
1478,312.707448273098,5.4869026280461,44
1479,312.750145957923,5.6213658648649,44
1480,312.761906445744,5.7093276288895,44
1481,312.768236243319,5.014950137041,44
1482,312.826770755459,5.3007299286852,44
1483,312.900819161491,4.7106272524474,44
1484,312.934876420485,5.8680620979425,44
1485,313.084547147886,5.5580593513272,44
1486,313.101046239538,5.3404493764163,44
1487,313.113385166988,5.0261988757413,44
1488,313.135052639346,4.9465504832721,44
1489,313.181295482577,5.6666442015711,44
1490,313.27895691347,4.7300037543091,44
1491,313.405853834281,5.2361500840439,44
1492,313.459808067963,4.9014380960439,44
1493,313.510716869328,5.2503716836411,44
1494,313.577400086165,5.8450396359521,44
1495,313.601490796447,5.6266924318075,44
1496,313.64439192986,5.504855995812,44
1497,313.671101255955,5.5453703097246,44
1498,313.706515014373,4.7496489320173,44
1499,313.725284428519,5.6805687174353,44
1500,313.747583880424,4.5677734537036,44
1501,313.753969275126,5.6272845939569,44
1502,313.792715435497,4.999147211562,44
1503,313.811300706939,4.8516078496191,44
1504,313.895779718945,5.1003068906289,44
1505,314.051289311083,5.4207959329599,44
1506,314.051646839832,10.1862058606114,45
1507,314.051646839832,10.1862058606114,141
1508,314.085091192703,4.796487557892,44
1509,314.112716760678,4.9119303767169,44
1510,314.140068091664,10.1322927158771,45
1511,314.140068091664,10.1322927158771,141
1512,314.159329143435,9.8996104252954,45
1513,314.159329143435,9.8996104252954,141
1514,314.259552217842,10.8003573115869,45
1515,314.263175603728,9.8886294025491,45
1516,314.263175603728,9.8886294025491,141
1517,314.285018443717,10.4239406970023,45
1518,314.285018443717,10.4239406970023,141
1519,314.320112628593,8.984380900401,141
1520,314.342148250095,9.7637928025789,45
1521,314.342148250095,9.7637928025789,141
1522,314.391291064024,10.2439622123133,45
1523,314.391291064024,10.2439622123133,141
1524,314.397531756316,9.7445222814757,45
1525,314.397531756316,9.7445222814757,141
1526,314.41876594821,9.5137929870787,45
1527,314.41876594821,9.5137929870787,141
1528,314.43682662474,9.1071316915373,141
1529,314.451593714554,10.1229969598733,45
1530,314.451593714554,10.1229969598733,141
1531,314.506736061575,10.2440238414894,45
1532,314.506736061575,10.2440238414894,141
1533,314.543652294321,9.6524230749792,45
1534,314.543652294321,9.6524230749792,141
1535,314.58142955268,10.624067052304,45
1536,314.581702572686,10.6260343700036,45
1537,314.583262489562,9.3191662708142,45
1538,314.583262489562,9.3191662708142,141
1539,314.613599592945,9.4544525331164,45
1540,314.613599592945,9.4544525331164,141
1541,314.722484445994,9.1653497974162,45
1542,314.722484445994,9.1653497974162,141
1543,314.725391299597,9.3850421728832,45
1544,314.725391299597,9.3850421728832,141
1545,314.753607720053,10.5085738886371,45
1546,314.753607720053,10.5085738886371,141
1547,314.77612021193,9.6361483159966,45
1548,314.77612021193,9.6361483159966,141
1549,314.840835910513,9.0203196830648,141
1550,314.860520586575,9.5450627721686,45
1551,314.860520586575,9.5450627721686,141
1552,314.893855686038,10.7570868584742,45
1553,314.922451179151,9.6509794270111,45
1554,314.922451179151,9.6509794270111,141
1555,314.977053938095,10.3243161175822,45
1556,314.977053938095,10.3243161175822,141
1557,314.99431354791,9.882713094946,45
1558,314.99431354791,9.882713094946,141
1559,315.002188372256,10.8240703845979,45
1560,315.023969930425,9.8638818933758,45
1561,315.023969930425,9.8638818933758,141
1562,315.048535793648,9.9462628603889,45
1563,315.048535793648,9.9462628603889,141
1564,315.091264124177,9.0992380470741,141
1565,315.133755823081,10.6861357855842,45
1566,315.146859812926,9.193066112812,45
1567,315.146859812926,9.193066112812,141
1568,315.150658852683,9.5685890441663,45
1569,315.150658852683,9.5685890441663,141
1570,315.158441248105,9.5281340578574,45
1571,315.158441248105,9.5281340578574,141
1572,315.163542063709,9.09399154379,141
1573,315.19349408868,10.6154894814245,45
1574,315.209510107221,10.5842241909487,45
1575,315.22608139458,9.7975520739232,45
1576,315.22608139458,9.7975520739232,141
1577,315.239373759252,9.7830635583709,45
1578,315.239373759252,9.7830635583709,141
1579,315.332237593444,8.8999499409231,141
1580,315.335843208486,9.7549820587112,45
1581,315.335843208486,9.7549820587112,141
1582,315.406686242744,16.2225596391065,121
1583,315.499647321918,9.0155401471656,141
1584,315.526971376163,9.4347201570647,45
1585,315.526971376163,9.4347201570647,141
1586,315.536502373891,16.3376369303005,121
1587,315.537544202125,10.4579304426758,45
1588,315.537544202125,10.4579304426758,141
1589,315.538111542354,15.7384936519518,121
1590,315.556738271109,9.1621517601494,45
1591,315.556738271109,9.1621517601494,141
1592,315.586970463528,10.078745366195,45
1593,315.586970463528,10.078745366195,141
1594,315.597184176404,10.5161230265621,45
1595,315.597184176404,10.5161230265621,141
1596,315.613798310763,16.2844607060579,121
1597,315.635072931637,16.4432288775151,121
1598,315.653954288149,9.7967952160889,45
1599,315.653954288149,9.7967952160889,141
1600,315.659361308272,16.1209364326893,121
1601,315.676987142738,9.6738612001108,45
1602,315.676987142738,9.6738612001108,141
1603,315.678211538401,10.6346625510271,45
1604,315.67992752405,8.9088398818403,141
1605,315.682651942406,10.2227259773559,45
1606,315.682651942406,10.2227259773559,141
1607,315.687881866433,15.8144683448872,121
1608,315.689575176219,15.9379759383137,121
1609,315.699723621298,16.6943873302839,121
1610,315.711472725108,16.4416725252089,121
1611,315.733291849534,15.8417052340054,121
1612,315.740559009197,10.4982751815602,45
1613,315.740559009197,10.4982751815602,141
1614,315.856519594425,16.5713084140657,121
1615,315.873412280695,16.7640387497505,121
1616,315.909660847017,16.8067420252921,121
1617,315.93986831578,16.2343306282526,121
1618,316.062072410595,16.646903701189,121
1619,316.107911907319,16.6654693008815,121
1620,316.119247114587,16.3576039119057,121
1621,316.125700412743,16.5660768136429,121
1622,316.20044732655,16.6851391001463,121
1623,316.266783931288,16.0158064165167,121
1624,316.324883363725,16.3982035638737,121
1625,316.384485557348,16.4893384153145,121
1626,316.469645582975,16.2373665383974,121
1627,316.568641607203,16.3401134618769,121
1628,316.594089151726,16.7168014547787,121
1629,316.637850514294,16.4927395071265,121
1630,316.644835840544,16.3886085161242,121
1631,316.997732766519,16.2574105329226,121
1632,319.276105905847,-16.5520863326392,128
1633,319.278597454188,-15.2331222982171,128
1634,319.716666115499,-15.8839622632758,128
1635,319.72737069587,-16.5278021859517,128
1636,320.18372538994,-15.4991654604906,128
1637,320.275268660794,-16.4587278698992,128
1638,320.305074021064,-15.1198449752819,128
1639,320.590907901332,-15.0088225289749,128
1640,320.6861626703,-16.3657646881596,128
1641,328.56800628862,25.3094962915773,28
1642,328.583108045731,26.0575061684634,28
1643,328.598044488013,24.7379224233141,28
1644,328.605548556579,24.733994479786,28
1645,328.763182675811,25.9843264943231,28
1646,328.780605659095,25.9569073180374,28
1647,328.78878322031,25.2784814156274,28
1648,328.800738639601,26.0814404338829,28
1649,328.963763964247,25.0233223842525,28
1650,329.135452149909,24.9028468702582,28
1651,329.184653591005,25.4705586780769,28
1652,329.252324196598,26.1690817893,28
1653,329.356092330142,26.3802880382384,28
1654,329.439181718415,25.7869573390729,28
1655,329.454749282718,25.3993707728357,28
1656,329.531628844199,26.0459317223753,28
1657,329.582280058952,24.7690397336978,28
1658,329.659332118678,25.969094593277,28
1659,329.662609067425,25.7518383146568,28
1660,329.689653591215,26.2438524380462,28
1661,329.69409921442,25.7765452465829,28
1662,329.713273353562,25.9940977116765,28
1663,329.719027626047,25.5343955664561,28
1664,329.738770429452,25.9705220947321,28
1665,329.779436329361,25.2775065547793,28
1666,329.82233919681,26.1291545707604,28
1667,330.006208146322,25.5441854436069,28
1668,330.074981967319,25.1007282949192,28
1669,330.158166456165,25.929476526161,28
1670,330.158119819032,25.4471059766871,28
1671,330.245857823592,26.2250733891428,28
1672,330.389578324413,30.8863495606659,29
1673,330.394350217699,30.3648728259914,29
1674,330.522970371066,29.3185394095138,29
1675,330.658503766563,30.8206705141844,29
1676,330.675860104038,29.5357887497881,29
1677,330.710582132492,29.5598875084763,29
1678,330.726555998771,29.6087328409342,29
1679,330.767562210433,29.5522857886427,29
1680,330.801083946374,29.6499310863755,29
1681,330.843333962615,27.3134454346892,138
1682,330.872863680349,30.6496397783031,29
1683,331.047248194587,27.5341341416593,138
1684,331.075382297292,27.6879743677611,138
1685,331.101385284434,27.7814245826888,138
1686,331.139972799444,29.701700958361,29
1687,331.170266093962,27.2388200415347,138
1688,331.17052610094,29.4020807789913,29
1689,331.17446527558,29.3128913231404,29
1690,331.254908296143,27.1159428765729,138
1691,331.268482904681,27.713058194626,138
1692,331.310428982455,27.2816270443174,138
1693,331.317517723989,27.5156007365602,138
1694,331.321756573737,30.6038949404525,29
1695,331.334735902452,27.6783426690897,138
1696,331.355751444774,30.8675108263159,29
1697,331.383447582428,27.531084622842,138
1698,331.400112762851,27.4614482594573,138
1699,331.425255068147,30.5060472614676,29
1700,331.468509907157,29.362794099218,29
1701,331.482931836302,27.7223166680294,138
1702,331.485665706327,28.3387868411244,138
1703,331.486800412071,27.2288840520904,138
1704,331.490568963351,27.6338995963042,138
1705,331.49298931112,27.5208505425085,138
1706,331.493080998018,28.2120971827314,138
1707,331.539995022947,28.4798129018875,138
1708,331.543280179438,30.5592217034181,29
1709,331.557169345037,27.3945091946518,138
1710,331.581483406407,28.2451310461801,138
1711,331.607652948571,27.5593339959488,138
1712,331.61008574636,29.6310520106235,29
1713,331.639312966107,28.4332218631821,138
1714,331.642345205878,30.584492118857,29
1715,331.673745553181,27.9867376528338,138
1716,331.734976260915,27.3405275813916,138
1717,331.759646889406,27.499032133092,138
1718,331.765821873732,29.8998758935561,29
1719,331.768502111416,28.5596218802714,138
1720,331.780306337671,30.0418706541279,29
1721,331.80653427802,28.6339719437467,138
1722,331.817726895093,27.7035996350293,138
1723,331.88387517988,26.9936281291465,138
1724,331.888685928054,29.8951005815431,29
1725,331.90975502864,28.5738758049963,138
1726,332.050354522047,27.4899639224629,138
1727,332.23992318158,26.9857423242332,138
1728,332.264556688726,28.352867992563,138
1729,332.317436298085,28.2598828567966,138
1730,332.340643125895,28.4590563464484,138
1731,332.378216776629,28.278038159172,138
1732,332.467638720534,28.2641146942664,138
1733,333.676763294482,-9.7551985846202,1
1734,333.744593002394,-9.8000532722099,1
1735,333.808968481803,-9.3390394996302,1
1736,333.944462367562,-9.5132732287777,1
1737,334.044169542594,-9.5038778246548,1
1738,334.550783665936,-9.4383117270697,1
1739,334.665197523679,-9.3188586058631,1
1740,334.863871210431,-9.3289389298767,1
1741,334.889010839752,-9.8466341353407,1
1742,334.94957512887,-9.3926357843483,1
1743,335.053540928501,-9.7170992701332,1
1744,335.100971305323,-9.5586504008092,1
1745,341.251972731254,-6.896128576396,132
1746,341.332219015689,-6.7561269720333,132
1747,341.505841802092,-7.9010936107517,132
1748,341.570702006353,-6.975046641708,132
1749,341.782313223825,-7.1443452809564,132
1750,341.95685618558,-8.0383904296096,132
1751,342.086997742286,-6.4332188181093,132
1752,342.103150898183,-7.8221757637339,132
1753,342.113313813613,-6.9318204791875,132
1754,342.166953753637,-6.7124022027111,132
1755,342.172022937639,-6.5132355956105,132
1756,342.240956121536,-8.0569142941773,132
1757,342.253030222749,-6.5848790809785,132
1758,342.345899203156,-6.6200194821996,132
1759,342.350808792379,-7.0810435006696,132
1760,342.475181598278,-6.7398395944238,132
1761,342.482193045066,-7.2925431839567,132
1762,342.685888822073,-7.2887190141945,132
1763,346.581636814322,-5.0824974870043,127
1764,346.990545320282,-5.5012307176587,127
1765,347.104847176671,-4.9275074606587,127
1766,347.331284725899,-4.9368478156209,127
1767,347.429416035652,-4.2856559569826,127
1768,347.429541419895,-4.6148359852726,127
1769,347.481954450352,-5.3089871193972,127
1770,347.52220203133,-4.5460565323003,127
1771,347.564084742589,-5.0588302650716,127
1772,347.679204875597,-5.0603615997058,127
1773,347.690298577296,-4.3776158079626,127
1774,347.846537147132,-5.5298039430321,127
1775,347.909796877663,-4.2327150481213,127
1776,347.935511004545,-5.0560460004439,127
1777,347.968070503364,-5.047298347687,127
1778,350.364202053446,-3.8059567258074,131
1779,350.377579956841,-3.9836512457637,131
1780,350.444095504519,-3.9238785839413,131
1781,350.562560299733,-3.7682733587211,131
1782,350.740707279639,-2.7386840781528,131
1783,351.147484650052,-3.4674100389334,131
1784,351.151802442013,-3.8217812286934,131
1785,351.203337378039,-3.1700859615202,131
1786,351.304083978634,-4.09048402505,131
1787,351.373970773055,-3.2112932575714,131
1788,351.43423978537,-4.2088066625907,131
1789,351.653504548028,-3.1768125393304,131
1790,351.774079773535,-3.8715090561763,131
1791,351.791438678064,-3.1275658300169,131
1792,351.793330612865,-3.7486135500686,131
1793,351.919442037431,-2.8292478706484,131
1794,18.7846449318243,41.4443910009383,34
1795,19.1259286914741,42.3291203301518,34
1796,19.2852775234688,42.065756999706,34
1797,19.3780677050977,41.2581462669765,34
1798,19.417929814541,42.4970792613024,34
1799,19.9929355772636,42.1793161874094,34
1800,20.1405197774609,42.7547195121197,34
1801,26.2572485329475,42.3449608114005,35
1802,26.2783535075672,42.3184186400145,35
1803,26.3289231100219,41.1490442546977,35
1804,26.4478997323364,41.3775418638124,35
1805,26.6047797185825,40.9766312097178,35
1806,26.6859408549577,42.2703489732969,35
1807,26.6964010648859,42.1172599933891,35
1808,27.1563818997564,41.7205039364598,35
1809,27.4299963276071,41.9941187230239,35
1810,27.4522724604887,42.4585895434997,35
1811,27.511141704949,41.5032104222105,35
1812,27.7559107772605,42.324419987643,35
1813,27.8053527400619,41.908622395665,35
1814,30.1578587986985,43.957446335327,32
1815,30.547946537982,43.3926142114138,32
1816,30.5981480434444,43.4179071164408,32
1817,30.6403569618504,44.3931413549948,32
1818,30.6976921219401,44.3072389549639,32
1819,30.7294166590578,43.8667877055943,32
1820,30.8633735502892,43.9787897552798,32
1821,31.6447478647391,11.550905910302,130
1822,31.7954981417366,11.4738361291793,130
1823,32.2041904052672,11.6052786775845,130
1824,32.4456840783747,11.9068346050472,130
1825,35.4680686629305,14.517158588344,129
1826,35.5111926417257,14.7280306772944,129
1827,35.8161974453522,14.6006658026267,129
1828,35.9022815105085,13.9558138318006,129
1829,36.2309207876756,13.4298176801563,129
1830,36.2427029728709,13.4149359018508,129
1831,36.400613268992,13.8581770844831,129
1832,36.7885248783375,14.0320375003576,129
1833,36.8480292417545,13.2688051581627,129
1834,41.682701547288,40.7270289255597,63
1835,41.6948582010151,39.472099129145,63
1836,41.984955250074,39.4644672508678,63
1837,42.1148455425325,39.5857339649474,63
1838,42.1252791430496,40.4799249206648,63
1839,42.3919557381996,40.9115076835695,63
1840,42.4609289487722,40.6884958318146,63
1841,42.5042696371105,40.4005250770062,63
1842,42.6637157994213,39.8666369240971,63
1843,42.7941593694002,40.9530413894306,63
1844,43.1149633176194,40.9398406935441,63
1845,43.1535524028576,39.8615319186624,63
1846,43.3397510270137,14.2185810941248,43
1847,43.3501683008618,15.5263434831142,43
1848,43.5002860628083,14.6865191269637,43
1849,43.5368433376324,15.0228058357577,43
1850,43.9142354418677,14.3637710249576,43
1851,44.138883956737,15.6411286877328,43
1852,44.6578346899992,15.5132493118833,43
1853,44.7380897650009,17.1635379716439,134
1854,44.7567501700326,14.2991335116274,43
1855,44.8068919726176,14.7368742725536,43
1856,44.8099583574702,14.5570873692488,43
1857,44.8235296027957,16.8302412930084,134
1858,44.9000125376541,17.4257120384509,134
1859,45.1396686616789,17.4832348129022,134
1860,45.6050909337731,16.1918198171224,134
1861,46.8581314420131,34.7506930227271,36
1862,46.9029583282024,33.382047211932,36
1863,47.4383436299995,33.6743844089627,36
1864,47.8649343145349,17.3940005203827,136
1865,47.9299040105365,17.4274418282474,136
1866,47.9543742573914,33.1101864381768,36
1867,48.0073864216112,33.949025152359,36
1868,48.1675791512482,34.170065868649,36
1869,48.1984956718217,33.6284519380746,36
1870,48.5135748212535,33.6220387170832,36
1871,49.1374036752995,16.8667045257837,136
1872,53.7926223887491,19.4373355836738,50
1873,53.7926223887491,19.4373355836738,53
1874,54.4240743156707,19.2770624692732,50
1875,54.4240743156707,19.2770624692732,53
1876,54.4284424613981,18.7682848090913,50
1877,54.4284424613981,18.7682848090913,53
1878,54.8068912251308,19.4060701424627,50
1879,54.8068912251308,19.4060701424627,53
1880,54.8806935452173,19.1687099921382,50
1881,54.8806935452173,19.1687099921382,53
1882,55.2938623734462,19.1334442360653,50
1883,55.4137347003201,18.6882669451033,48
1884,55.4137347003201,18.6882669451033,50
1885,55.5794879930791,18.6107746859157,48
1886,55.5794879930791,18.6107746859157,59
1887,56.1083279269459,18.0997146106907,48
1888,56.1083279269459,18.0997146106907,59
1889,56.1451964919225,18.4360615435992,48
1890,56.1451964919225,18.4360615435992,59
1891,56.1630819193581,17.6523357778048,48
1892,56.1630819193581,17.6523357778048,59
1893,56.2516951306333,17.7683977017011,48
1894,56.2516951306333,17.7683977017011,59
1895,56.3639578739429,18.3651145680163,48
1896,56.3639578739429,18.3651145680163,59
1897,56.3903866304536,17.7490945547047,48
1898,56.3903866304536,17.7490945547047,59
1899,56.7055990937456,18.6217187432766,59
1900,57.9634122719419,18.0622810648414,57
1901,57.988618166896,19.4524533218812,57
1902,58.00169465266,19.2065408937182,57
1903,58.4510059245413,19.2791947847128,51
1904,58.4510059245413,19.2791947847128,57
1905,58.4518653027021,17.86685819247,57
1906,58.4620525878463,19.9834251983777,51
1907,58.522598523287,19.557888940837,51
1908,58.5341403126028,20.32082754724,51
1909,58.6060297493348,20.210838539087,51
1910,58.6280185082425,19.0292247097756,51
1911,58.6280185082425,19.0292247097756,57
1912,58.8145065973473,19.1183518802102,51
1913,58.8145065973473,19.1183518802102,57
1914,59.0261495768756,19.5784369710684,51
1915,59.0554749663718,18.834258839697,51
1916,59.0554749663718,18.834258839697,57
1917,59.1379475559138,20.2943751482021,51
1918,59.1559397224319,32.2013923176471,41
1919,59.2924121079845,20.4341610730761,51
1920,59.48218688498,30.7849470383958,41
1921,59.5711402998818,30.9147245158605,41
1922,59.6159677795319,30.8246911149996,41
1923,59.6360162612808,30.8695256305914,41
1924,59.6764805189398,31.4335107937064,41
1925,59.7181846451537,31.145020444051,41
1926,59.7282888413111,20.1461474498372,51
1927,59.8269724616365,28.65619002881,39
1928,59.8556686361727,27.8120794865466,39
1929,59.8715222341869,31.7035375280104,41
1930,59.8828672598988,32.0586015934267,41
1931,59.9621929540327,31.8938311349899,41
1932,59.9724781403935,30.8910139021766,41
1933,59.9756184209164,28.0941242236263,39
1934,60.0854443446782,31.2629991277004,41
1935,60.0976835495899,30.8535287628495,41
1936,60.2106701503764,31.5255051827501,41
1937,60.2598232584567,31.417445371271,41
1938,60.4035846648808,30.7651509033346,41
1939,60.4504687949881,32.1287824584034,41
1940,60.5990869938698,32.0316124738232,41
1941,60.6260697374401,28.4270744475957,39
1942,60.743618941344,28.3278547371215,39
1943,60.8145516190126,18.298531666572,49
1944,61.1391410162771,28.4805675317024,39
1945,61.2130205945001,28.478401357117,39
1946,61.2653657342317,29.022666220303,39
1947,61.3545976299209,19.0626607864255,49
1948,61.5789343109352,19.3009709879917,49
1949,62.1754077947762,29.3585269467932,40
1950,62.1809886722028,17.891086902414,49
1951,62.3483924285799,34.11728332355,42
1952,62.4168581377637,19.0418078833161,49
1953,62.5517795525645,34.7230462815083,42
1954,62.6214263232519,29.7335997029053,40
1955,62.6732731693623,34.5276036563853,42
1956,62.7174110383865,28.9173207508421,40
1957,62.8236828306631,35.2908847661978,42
1958,63.1652635557974,34.093213562781,42
1959,63.2001677141127,34.7492209636927,42
1960,63.7441204226059,29.9652596206134,40
1961,63.8178104181823,34.4585636497489,42
1962,63.8756586114085,34.5509749561867,42
1963,67.1501857441928,21.12453942121,68
1964,67.3027999521519,20.4490197056326,68
1965,68.0618586447555,21.0457234899227,68
1966,68.3586983579112,21.2897863566691,68
1967,71.5455320842822,27.1219439559405,56
1968,71.568321733452,28.6850909405641,56
1969,72.0425469386075,27.9801169830232,56
1970,72.3402494431211,20.316790812867,22
1971,72.3402494431211,20.316790812867,60
1972,72.4100356761383,28.1667684259958,56
1973,72.754787196492,27.7723787376418,56
1974,73.0489717452317,20.4341401162627,22
1975,73.2036041463643,21.5916508492417,22
1976,73.4637053270974,20.2516801849545,22
1977,73.5006944340297,20.6503770700291,22
1978,73.5583933180699,20.6027785955791,22
1979,74.1048201734459,27.9541761750551,46
1980,74.3778003241153,28.1520537702518,46
1981,74.3778003241153,28.1520537702518,47
1982,74.5972163593884,28.4575742779624,46
1983,74.5972163593884,28.4575742779624,47
1984,74.5972163593884,28.4575742779624,55
1985,75.0879089973325,28.0777841012185,46
1986,75.0879089973325,28.0777841012185,47
1987,75.0879089973325,28.0777841012185,55
1988,75.2040298089476,28.3126435131958,46
1989,75.2040298089476,28.3126435131958,47
1990,75.2040298089476,28.3126435131958,55
1991,75.2632167800759,28.4980672746556,46
1992,75.2632167800759,28.4980672746556,47
1993,75.2632167800759,28.4980672746556,55
1994,75.2648975042922,28.0599804737937,46
1995,75.2648975042922,28.0599804737937,47
1996,75.2648975042922,28.0599804737937,55
1997,75.3229128726405,28.7519786568194,46
1998,75.3229128726405,28.7519786568194,47
1999,75.3229128726405,28.7519786568194,55
2000,75.3517206309471,27.8150719726889,46
2001,75.3517206309471,27.8150719726889,47
2002,75.3517206309471,27.8150719726889,55
2003,75.3670402459127,22.5563755389389,19
2004,75.4809232426245,22.6604732240927,19
2005,75.4865393175508,22.9107810793185,19
2006,75.7687246273298,22.5662815680751,19
2007,75.7726568253652,27.8867131109485,47
2008,75.7726568253652,27.8867131109485,55
2009,75.8094310482982,28.9012199060158,47
2010,75.8094310482982,28.9012199060158,55
2011,75.8553788371174,28.7895000810727,47
2012,75.8553788371174,28.7895000810727,55
2013,75.8567314390072,22.9048932942823,19
2014,75.9482864722778,23.404904787156,19
2015,76.0486253461797,29.325795771716,55
2016,76.979294140298,23.307913359598,20
2017,77.2053369825751,23.9252913811655,24
2018,77.5089433975738,23.2615046994367,20
2019,77.5089433975738,23.2615046994367,24
2020,77.5158795855589,21.9703577363725,21
2021,77.5338249630877,24.3738106548479,24
2022,77.7746728134718,20.8779059697692,21
2023,77.7845766177376,23.2493323599157,20
2024,77.7845766177376,23.2493323599157,24
2025,77.7860930351194,21.0840582388019,21
2026,78.0673960543288,22.0113052138966,21
2027,78.4469417140766,21.8688080390109,21
2028,78.4920563726003,23.1875035551924,24
2029,78.7171220479667,22.8581384666584,24
2030,78.8272827863211,20.4748984699511,21
2031,78.8365625093433,21.3686343428939,21
2032,78.8739203224775,21.4919859798316,21
2033,79.0287108391778,21.0551749876801,21
2034,80.8552578386722,23.4976824836651,23
2035,81.6611663720129,22.8682091735077,23
2036,87.8982460613695,23.7840950279907,161
2037,88.1710229900992,23.9290165720234,161
2038,88.2662615521117,23.7144748757634,161
2039,88.2826380739073,23.3621951974739,161
2040,88.850497322622,23.5696273359153,161
2041,88.8622352508695,23.8345865208868,161
2042,90.1405378718914,20.7093609676012,160
2043,90.6151695256114,21.1445166730143,160
2044,91.5088450676898,21.8135118318315,160
2045,95.8681533300672,-6.306204645841,144
2046,95.9040643335831,-5.8095163855786,144
2047,96.0635181940089,-5.6758254015366,144
2048,96.2465602706216,-5.0159033241098,144
2049,96.3480015354292,-6.4018949055847,144
2050,96.4109417495113,-5.353010853708,144
2051,96.5630603626076,-6.3124545472265,144
2052,96.6939219455776,-5.4553721987204,144
2053,96.8843088467839,-6.1476354358454,144
2054,97.0628144431859,-5.7220025130698,144
2055,97.0814173890698,-5.7062669557115,144
2056,97.101830466711,-5.0818491089148,144
2057,97.2799143964403,-5.755745889118,144
2058,97.40358811241,-5.6675142375478,144
2059,97.8012419226611,21.2605103479051,152
2060,97.8896378111799,21.2848474186286,152
2061,98.431138193829,21.2649327934528,152
2062,98.6387936387821,21.8059992092585,152
2063,98.7246453308879,20.5876974583226,152
2064,98.7708380848715,20.5807373878785,152
2065,99.0564685500282,21.5136839430679,152
2066,99.0642695107811,20.7758212613523,152
2067,99.3874301378298,47.0641518229487,149
2068,99.803478770956,46.4618125506448,149
2069,99.9361779112607,46.8536357872007,149
2070,100.025721050625,47.5580690594855,149
2071,100.194032246386,47.2840606505171,149
2072,100.45026086751,46.486459781987,149
2073,100.554487729111,47.1265686949127,149
2074,100.726624801308,46.7186838097078,149
2075,100.738737237331,46.3529574973863,149
2076,102.653363269678,16.9649619850669,156
2077,102.66167790149,17.149511469734,156
2078,102.824902044017,18.0876880186558,156
2079,103.30244565339,17.6502509332367,156
2080,103.560512958265,21.5041021408944,162
2081,103.636646333347,18.3353693433104,156
2082,103.847133999124,21.7810128956218,162
2083,103.930528829847,16.8185653651219,156
2084,104.016103350377,22.4515707252603,162
2085,104.04285194062,22.5874668494295,162
2086,104.121302485232,18.2365442539237,156
2087,104.287475771448,21.5506272259457,162
2088,104.294731640917,22.4934512865706,162
2089,104.444554792134,22.0854789408653,162
2090,104.736662632706,22.4196539872157,162
2091,108.088510044397,34.5131251481345,139
2092,108.282679356197,34.3842858771502,139
2093,108.342532995724,33.8492927276992,139
2094,108.482726204283,34.1363273262434,139
2095,108.61941044597,33.8420343106568,139
2096,108.813192433606,33.7444875224214,139
2097,110.027724036195,17.5817773266426,145
2098,110.054349475009,17.2280519888807,145
2099,110.060276038912,17.9873217781936,145
2100,110.111117957752,17.9190343289681,145
2101,110.150075687016,17.355363439594,145
2102,110.365968200225,16.9566501141563,145
2103,110.54375833942,17.0159311163272,145
2104,110.576231482828,17.7813449457304,145
2105,110.699590960673,17.7111896599127,145
2106,110.779550057113,17.2755404606144,145
2107,110.841664060204,17.3298786689006,145
2108,110.868002084785,16.8776506853176,145
2109,110.909044937422,16.9028334675831,145
2110,110.922844933636,17.5143630531053,145
2111,111.018075895244,16.9345014034575,145
2112,111.024473611861,16.7818381905032,145
